name,navicode,latitude,longitude,type,username,expire
스타벅스 평촌로데오,3232*1143,37.392970,126.960582,1,admin,20260806
스타벅스 평촌역사거리,3232*1144,37.395949,126.965092,1,admin,20260806
스타벅스 안양비산DT,3232*1145,37.392543,126.942882,1,admin,20260806
스타벅스 평촌아크로,3232*1146,37.392549,126.956297,1,admin,20260806
스타벅스 범계로데오,3232*1147,37.391494,126.955122,1,admin,20260806
스타벅스 인덕원역,3232*1148,37.400263,126.976314,1,admin,20260806
스타벅스 안양덕현DT,3232*1149,37.371302,126.960220,1,admin,20260806
스타벅스 안양이마트,3232*1150,37.398521,126.935224,1,admin,20260806
스타벅스 안양역R,3232*1151,37.401964,126.922661,1,admin,20260806
스타벅스 명학역,3232*1152,37.383707,126.934687,1,admin,20260806
스타벅스 안양역,3232*1153,37.400285,126.922168,1,admin,20260806
스타벅스 안양석수DT,3232*1154,37.431261,126.903338,1,admin,20260806
스타벅스 안양일번가,3232*1155,37.399190,126.923686,1,admin,20260806
스타벅스 양주옥정타운,3232*1156,37.818445,127.094130,1,admin,20260806
스타벅스 양주송추DT,3232*1157,37.717529,126.973093,1,admin,20260806
스타벅스 양주덕정역DT,3232*1158,37.838271,127.062979,1,admin,20260806
스타벅스 양주고읍DT,3232*1159,37.803545,127.079392,1,admin,20260806
스타벅스 양주광사DT,3232*1160,37.790746,127.072791,1,admin,20260806
스타벅스 양주고읍,3232*1161,37.794628,127.079196,1,admin,20260806
스타벅스 가나아트파크,3232*1162,37.726381,126.950080,1,admin,20260806
스타벅스 양주옥정공원,3232*1163,37.821192,127.097458,1,admin,20260806
스타벅스 양주회정DT,3232*1164,37.839584,127.054704,1,admin,20260806
스타벅스 연천전곡DT,3232*1165,38.011827,127.068767,1,admin,20260806
스타벅스 북오산IC DT,3232*1166,37.189820,127.058875,1,admin,20260806
스타벅스 오산세교,3232*1167,37.176779,127.045583,1,admin,20260806
스타벅스 오산갈곶DT,3232*1168,37.129186,127.071311,1,admin,20260806
스타벅스 오산IC DT,3232*1169,37.142696,127.076853,1,admin,20260806
스타벅스 오산시청,3232*1170,37.148625,127.074129,1,admin,20260806
스타벅스 오산부산동DT,3232*1171,37.158994,127.092428,1,admin,20260806
스타벅스 오산원동DT,3232*1172,37.144181,127.073877,1,admin,20260806
스타벅스 서동탄DT,3232*1173,37.197419,127.064980,1,admin,20260806
스타벅스 오산수청DT,3232*1174,37.162981,127.066693,1,admin,20260806
스타벅스 용인세브란스병원,3232*1175,37.270723,127.147562,1,admin,20260806
스타벅스 용인상하DT,3232*1176,37.259778,127.142453,1,admin,20260806
스타벅스 용인언남,3232*1177,37.292629,127.122069,1,admin,20260806
스타벅스 기흥역AK R,3232*1178,37.274654,127.116562,1,admin,20260806
스타벅스 용인고매동,3232*1179,37.223175,127.114162,1,admin,20260806
스타벅스 용인보라DT,3232*1180,37.255575,127.104577,1,admin,20260806
스타벅스 용인동백DT,3232*1181,37.274595,127.141221,1,admin,20260806
스타벅스 용인마북DT,3232*1182,37.294732,127.110293,1,admin,20260806
스타벅스 용인기흥구청,3232*1183,37.280808,127.110877,1,admin,20260806
스타벅스 수원IC DT,3232*1184,37.267241,127.074871,1,admin,20260806
스타벅스 용인보정,3232*1185,37.320017,127.110840,1,admin,20260806
스타벅스 구성트레이더스,3232*1186,37.305434,127.105468,1,admin,20260806
스타벅스 강남대,3232*1187,37.271054,127.125999,1,admin,20260806
스타벅스 용인하갈DT,3232*1188,37.249298,127.087736,1,admin,20260806
스타벅스 용인흥덕DT,3232*1189,37.274841,127.071820,1,admin,20260806
스타벅스 삼성디스플레이SDR,3232*1190,37.225417,127.087317,1,admin,20260806
스타벅스 기흥테라타워,3232*1191,37.230764,127.071000,1,admin,20260806
스타벅스 용인보정DT,3232*1192,37.321478,127.104161,1,admin,20260806
스타벅스 한국민속촌DT,3232*1193,37.255933,127.116911,1,admin,20260806
스타벅스 동백이마트,3232*1194,37.278145,127.151425,1,admin,20260806
스타벅스 용인신갈DT,3232*1195,37.272777,127.110316,1,admin,20260806
스타벅스 용인김량장DT,3232*1196,37.239640,127.210568,1,admin,20260806
스타벅스 용인에버랜드,3232*1197,37.294988,127.203199,1,admin,20260806
스타벅스 용인시청DT,3232*1198,37.240290,127.170935,1,admin,20260806
스타벅스 용인처인구청,3232*1199,37.234764,127.202928,1,admin,20260806
스타벅스 용인한숲시티,3232*1200,37.152464,127.173575,1,admin,20260806
스타벅스 용인마평DT,3232*1201,37.233663,127.216811,1,admin,20260806
스타벅스 용인역북,3232*1202,37.232254,127.188747,1,admin,20260806
스타벅스 용인고림DT,3232*1203,37.243953,127.218063,1,admin,20260806
스타벅스 용인모현DT,3232*1204,37.348976,127.249308,1,admin,20260806
스타벅스 용인IC DT,3232*1205,37.251410,127.212133,1,admin,20260806
스타벅스 의왕청계DT,3232*1206,37.388372,126.998385,1,admin,20260806
스타벅스 의왕포일,3232*1207,37.396043,126.984350,1,admin,20260806
스타벅스 의왕현대모비스,3232*1208,37.324696,126.951970,1,admin,20260806
스타벅스 의왕내손,3232*1209,37.389127,126.976738,1,admin,20260806
스타벅스 의왕롯데몰,3232*1210,37.375266,127.008631,1,admin,20260806
스타벅스 의왕삼동DT,3232*1211,37.316653,126.957363,1,admin,20260806
스타벅스 의정부예술의전당DT,3232*1212,37.733053,127.038848,1,admin,20260806
스타벅스 의정부신곡DT,3232*1213,37.726826,127.064015,1,admin,20260806
스타벅스 의정부용현DT,3232*1214,37.730390,127.084246,1,admin,20260806
스타벅스 의정부공원,3232*1215,37.740103,127.047531,1,admin,20260806
스타벅스 의정부민락,3232*1216,37.745451,127.093964,1,admin,20260806
스타벅스 의정부회룡역DT,3232*1217,37.722373,127.047477,1,admin,20260806
스타벅스 의정부녹양DT,3232*1218,37.758477,127.040289,1,admin,20260806
스타벅스 의정부금오,3232*1219,37.753009,127.070461,1,admin,20260806
스타벅스 신세계의정부2F,3232*1220,37.738288,127.046353,1,admin,20260806
스타벅스 신세계의정부6F,3232*1221,37.737484,127.045757,1,admin,20260806
스타벅스 의정부송산역DT,3232*1222,37.740164,127.085686,1,admin,20260806
스타벅스 의정부민락타운,3232*1223,37.744429,127.098713,1,admin,20260806
스타벅스 의정부장암DT,3232*1224,37.699250,127.054650,1,admin,20260806
스타벅스 의정부이마트,3232*1225,37.743227,127.102500,1,admin,20260806
스타벅스 이천증포DT,3232*1226,37.296604,127.457292,1,admin,20260806
스타벅스 이천사음DT,3232*1227,37.299106,127.407841,1,admin,20260806
스타벅스 이천하이닉스,3232*1228,37.252510,127.489933,1,admin,20260806
스타벅스 이천터미널,3232*1229,37.278191,127.446323,1,admin,20260806
스타벅스 이천IC DT,3232*1230,37.257791,127.482915,1,admin,20260806
스타벅스 포천DT,3232*1231,37.848416,127.161831,1,admin,20260806
스타벅스 광릉수목원,3232*1232,37.776503,127.165247,1,admin,20260806
스타벅스 포천호국로DT,3232*1233,37.796534,127.127242,1,admin,20260806
스타벅스 포천내촌DT,3232*1234,37.763241,127.225236,1,admin,20260806
스타벅스 하남미사DT,3232*1235,37.559972,127.185791,1,admin,20260806
스타벅스 하남황산사거리,3232*1236,37.550783,127.186033,1,admin,20260806
스타벅스 스타필드위례1FR,3232*1237,37.480410,127.148140,1,admin,20260806
스타벅스 미사역효성,3232*1238,37.567249,127.190308,1,admin,20260806
스타벅스 하남덕풍,3232*1239,37.552153,127.209288,1,admin,20260806
스타벅스 하남미사,3232*1240,37.569612,127.183415,1,admin,20260806
스타벅스 스타필드하남1F(티바나),3232*1241,37.544779,127.223604,1,admin,20260806
스타벅스 신세계하남2F,3232*1242,37.545994,127.221885,1,admin,20260806
스타벅스 스타필드하남2FR,3232*1243,37.545214,127.224262,1,admin,20260806
스타벅스 하남신장,3232*1244,37.538381,127.203986,1,admin,20260806
스타벅스 하남시청,3232*1245,37.540585,127.216036,1,admin,20260806
스타벅스 하남시청역,3232*1246,37.541417,127.208027,1,admin,20260806
스타벅스 하남풍산역,3232*1247,37.553552,127.205342,1,admin,20260806
스타벅스 하남감일,3232*1248,37.507411,127.155101,1,admin,20260806
스타벅스 미사역그랑파사쥬,3232*1249,37.564213,127.191529,1,admin,20260806
스타벅스 미사역파라곤스퀘어,3232*1250,37.564317,127.192825,1,admin,20260806
스타벅스 화성시청,3232*1251,37.200878,126.826047,1,admin,20260806
스타벅스 화성봉담,3232*1252,37.218656,126.955386,1,admin,20260806
스타벅스 화성향남,3232*1253,37.131572,126.922767,1,admin,20260806
스타벅스 동탄카림,3232*1254,37.199211,127.112946,1,admin,20260806
스타벅스 동탄능동DT,3232*1255,37.212139,127.053557,1,admin,20260806
스타벅스 동탄역,3232*1256,37.197796,127.098403,1,admin,20260806
스타벅스 화성병점DT,3232*1257,37.212704,127.038292,1,admin,20260806
스타벅스 동탄영천,3232*1258,37.206736,127.111380,1,admin,20260806
스타벅스 신영통DT,3232*1259,37.234379,127.062955,1,admin,20260806
스타벅스 동탄센트럴파크,3232*1260,37.208244,127.063890,1,admin,20260806
스타벅스 동탄,3232*1261,37.201742,127.072973,1,admin,20260806
스타벅스 동탄광장,3232*1262,37.204887,127.071810,1,admin,20260806
스타벅스 동탄이마트,3232*1263,37.214170,127.079398,1,admin,20260806
스타벅스 송산마도IC DT,3232*1264,37.207217,126.777694,1,admin,20260806
스타벅스 동탄북광장,3232*1265,37.206887,127.074505,1,admin,20260806
스타벅스 동탄산단DT,3232*1266,37.164446,127.086535,1,admin,20260806
스타벅스 동탄라크몽,3232*1267,37.167246,127.105006,1,admin,20260806
스타벅스 화성남양DT,3232*1268,37.206964,126.819199,1,admin,20260806
스타벅스 화성봉담DT,3232*1269,37.228325,126.971579,1,admin,20260806
스타벅스 동탄목동,3232*1270,37.182500,127.124660,1,admin,20260806
스타벅스 화성반월DT,3232*1271,37.220177,127.057960,1,admin,20260806
스타벅스 동탄여울공원,3232*1272,37.201256,127.089920,1,admin,20260806
스타벅스 화성보통저수지,3232*1273,37.192495,126.978487,1,admin,20260806
스타벅스 삼성전자DSR,3232*1274,37.226129,127.070494,1,admin,20260806
스타벅스 동탄트레이더스,3232*1275,37.193406,127.097288,1,admin,20260806
스타벅스 동탄신리천공원,3232*1276,37.183819,127.107312,1,admin,20260806
스타벅스 화성향남DT,3232*1277,37.131949,126.910002,1,admin,20260806
스타벅스 송산그린시티,3232*1278,37.284793,126.818368,1,admin,20260806
스타벅스 동탄타임테라스,3232*1279,37.204292,127.069308,1,admin,20260806
스타벅스 동탄IX타워,3232*1280,37.211114,127.089129,1,admin,20260806
스타벅스 동탄역롯데R,3232*1281,37.199829,127.096524,1,admin,20260806
스타벅스 화성안녕DT,3232*1282,37.202634,127.012916,1,admin,20260806
스타벅스 동탄디엠시티,3232*1283,37.209675,127.099514,1,admin,20260806
스타벅스 화성향남2지구,3232*1284,37.116359,126.910786,1,admin,20260806
스타벅스 남양화성로DT,3232*1285,37.211056,126.813204,1,admin,20260806
스타벅스 화성향남발안DT,3232*1286,37.133490,126.941213,1,admin,20260806
스타벅스 동탄호수공원,3232*1287,37.172152,127.106201,1,admin,20260806
스타벅스 삼송역,3232*1288,37.652262,126.896238,1,admin,20260806
스타벅스 원흥역,3232*1289,37.649418,126.876687,1,admin,20260806
스타벅스 스타필드고양3F,3232*1290,37.647216,126.895577,1,admin,20260806
스타벅스 스타필드고양1FR,3232*1291,37.646970,126.895523,1,admin,20260806
스타벅스 고양삼송,3232*1292,37.663673,126.891292,1,admin,20260806
스타벅스 고양DT,3232*1293,37.709539,126.905295,1,admin,20260806
스타벅스 행신역,3232*1294,37.614113,126.834331,1,admin,20260806
스타벅스 원당DT,3232*1295,37.658155,126.837639,1,admin,20260806
스타벅스 화정,3232*1296,37.633532,126.831454,1,admin,20260806
스타벅스 화정역,3232*1297,37.633451,126.832906,1,admin,20260806
스타벅스 고양덕은,3232*1298,37.579508,126.870239,1,admin,20260806
스타벅스 고양행신,3232*1299,37.623815,126.834306,1,admin,20260806
스타벅스 고양원흥DT,3232*1300,37.636819,126.869261,1,admin,20260806
스타벅스 고양향동,3232*1301,37.598841,126.892661,1,admin,20260806
스타벅스 지축역,3232*1302,37.649902,126.914310,1,admin,20260806
스타벅스 화정호국로,3232*1303,37.641816,126.829596,1,admin,20260806
스타벅스 신흥역,3232*1304,37.440935,127.146642,1,admin,20260806
스타벅스 성남위례,3232*1305,37.472839,127.141062,1,admin,20260806
스타벅스 성남이마트,3232*1306,37.444247,127.141457,1,admin,20260806
스타벅스 가천대학교,3232*1307,37.449410,127.127200,1,admin,20260806
스타벅스 수진역,3232*1308,37.438990,127.142250,1,admin,20260806
스타벅스 성남태평,3232*1309,37.442561,127.136589,1,admin,20260806
스타벅스 판교아이스퀘어,3232*1310,37.413028,127.098156,1,admin,20260806
스타벅스 성남모란삼성,3232*1311,37.433909,127.127859,1,admin,20260806
스타벅스 남위례역,3232*1312,37.464600,127.141420,1,admin,20260806
스타벅스 판교제2테크노밸리,3232*1313,37.411085,127.094632,1,admin,20260806
스타벅스 여주DT,3232*1314,37.266139,127.638536,1,admin,20260806
스타벅스 여주P.아울렛입구,3232*1315,37.240511,127.611900,1,admin,20260806
스타벅스 여주P.아울렛,3232*1316,37.242436,127.612395,1,admin,20260806
스타벅스 여주프리미엄빌리지,3232*1317,37.242643,127.615343,1,admin,20260806
스타벅스 여주남한강DT,3232*1318,37.300414,127.648162,1,admin,20260806
스타벅스 여주자유CC,3232*1319,37.208983,127.570274,1,admin,20260806
스타벅스 서여주IC DT,3232*1320,37.298135,127.602934,1,admin,20260806
스타벅스 평택비전,3232*1321,36.998828,127.114264,1,admin,20260806
스타벅스 평택서정DT,3232*1322,37.066066,127.063519,1,admin,20260806
스타벅스 평택안중DT,3232*1323,36.990816,126.913376,1,admin,20260806
스타벅스 평택로데오,3232*1324,36.991830,127.088400,1,admin,20260806
스타벅스 평택AK플라자,3232*1325,36.991890,127.085398,1,admin,20260806
스타벅스 평택송탄,3232*1326,37.066591,127.063044,1,admin,20260806
스타벅스 평택독곡DT,3232*1327,37.087082,127.063120,1,admin,20260806
스타벅스 평택이충DT,3232*1328,37.051970,127.077130,1,admin,20260806
스타벅스 평택죽백DT,3232*1329,37.013807,127.113461,1,admin,20260806
스타벅스 평택청북DT,3232*1330,37.020173,126.915001,1,admin,20260806
스타벅스 평택고덕에듀타운,3232*1331,37.036367,127.027383,1,admin,20260806
스타벅스 평택대DT,3232*1332,36.993363,127.134633,1,admin,20260806
스타벅스 평택고덕,3232*1333,37.040236,127.051186,1,admin,20260806
스타벅스 평택이마트,3232*1334,37.020935,127.076011,1,admin,20260806
스타벅스 평택세교DT,3232*1335,37.007341,127.078798,1,admin,20260806
스타벅스 평택팽성DT,3232*1336,36.954836,127.059957,1,admin,20260806
스타벅스 평택비전DT,3232*1337,37.011254,127.104631,1,admin,20260806
스타벅스 주엽강선,3232*1338,37.666326,126.766789,1,admin,20260806
스타벅스 일산가로수길,3232*1339,37.665712,126.757179,1,admin,20260806
스타벅스 일산가구단지,3232*1340,37.699570,126.756672,1,admin,20260806
스타벅스 일산덕이DT,3232*1341,37.691947,126.756674,1,admin,20260806
스타벅스 일산후곡,3232*1342,37.677387,126.767570,1,admin,20260806
스타벅스 더타운몰킨텍스,3232*1343,37.662238,126.743981,1,admin,20260806
스타벅스 일산탄현제니스,3232*1344,37.694169,126.763697,1,admin,20260806
스타벅스 대화역,3232*1345,37.675376,126.748189,1,admin,20260806
스타벅스 일산주엽,3232*1346,37.669903,126.762657,1,admin,20260806
스타벅스 현대킨텍스,3232*1347,37.668128,126.751207,1,admin,20260806
스타벅스 문촌사거리,3232*1348,37.672648,126.756613,1,admin,20260806
스타벅스 일산탄현동,3232*1349,37.695167,126.764478,1,admin,20260806
스타벅스 풍무역DT,3232*1350,37.610370,126.737528,1,admin,20260806
스타벅스 풍무사거리DT,3232*1351,37.607845,126.722837,1,admin,20260806
스타벅스 김포아이앤씨,3232*1352,37.638769,126.680464,1,admin,20260806
스타벅스 김포구래,3232*1353,37.645803,126.629073,1,admin,20260806
스타벅스 김포장기커낼,3232*1354,37.639600,126.677648,1,admin,20260806
스타벅스 김포감정DT,3232*1355,37.624786,126.696429,1,admin,20260806
스타벅스 김포운양,3232*1356,37.654309,126.684173,1,admin,20260806
스타벅스 김포이마트,3232*1357,37.644437,126.628230,1,admin,20260806
스타벅스 김포풍무DT,3232*1358,37.600112,126.720441,1,admin,20260806
스타벅스 김포시청,3232*1359,37.618396,126.717912,1,admin,20260806
스타벅스 김포장기,3232*1360,37.644239,126.667908,1,admin,20260806
스타벅스 김포통진DT,3232*1361,37.682934,126.619100,1,admin,20260806
스타벅스 김포현대아울렛3층,3232*1362,37.599328,126.785581,1,admin,20260806
스타벅스 김포구래DT,3232*1363,37.634777,126.627616,1,admin,20260806
스타벅스 김포석모DT,3232*1364,37.651279,126.649880,1,admin,20260806
스타벅스 김포걸포,3232*1365,37.631846,126.702037,1,admin,20260806
스타벅스 김포양촌역DT,3232*1366,37.647636,126.619733,1,admin,20260806
스타벅스 김포마산역,3232*1367,37.637469,126.644416,1,admin,20260806
스타벅스 김포한강로DT,3232*1368,37.650752,126.654653,1,admin,20260806
스타벅스 부천상동역,3232*1369,37.506210,126.754270,1,admin,20260806
스타벅스 스타필드부천,3232*1370,37.461162,126.813510,1,admin,20260806
스타벅스 부천옥길,3232*1371,37.467656,126.823317,1,admin,20260806
스타벅스 부천심곡DT,3232*1372,37.492932,126.784410,1,admin,20260806
스타벅스 뉴코아부천,3232*1373,37.504279,126.756992,1,admin,20260806
스타벅스 중동이마트,3232*1374,37.504065,126.763545,1,admin,20260806
스타벅스 부천중동DT,3232*1375,37.496374,126.764200,1,admin,20260806
스타벅스 부천신중동역,3232*1376,37.503765,126.774144,1,admin,20260806
스타벅스 역곡역DT,3232*1377,37.483524,126.809310,1,admin,20260806
스타벅스 부천중동,3232*1378,37.497976,126.777020,1,admin,20260806
스타벅스 부천시청역,3232*1379,37.505155,126.762691,1,admin,20260806
스타벅스 현대중동,3232*1380,37.504514,126.760651,1,admin,20260806
스타벅스 부천플레이도시,3232*1381,37.500302,126.743851,1,admin,20260806
스타벅스 송내역,3232*1382,37.488389,126.752604,1,admin,20260806
스타벅스 부천상동,3232*1383,37.505357,126.752554,1,admin,20260806
스타벅스 부천상일로,3232*1384,37.491238,126.755625,1,admin,20260806
스타벅스 중동삼성,3232*1385,37.503181,126.770616,1,admin,20260806
스타벅스 부천역,3232*1386,37.483904,126.782295,1,admin,20260806
스타벅스 부천옥길DT,3232*1387,37.472022,126.816096,1,admin,20260806
스타벅스 부천상동DT,3232*1388,37.515682,126.758576,1,admin,20260806
스타벅스 부천원종DT,3232*1389,37.529734,126.805451,1,admin,20260806
스타벅스 부천중동센트럴,3232*1390,37.501698,126.768647,1,admin,20260806
스타벅스 춘의역DT,3232*1391,37.503080,126.785460,1,admin,20260806
스타벅스 신중동,3232*1392,37.500311,126.776463,1,admin,20260806
스타벅스 소사역,3232*1393,37.481650,126.794930,1,admin,20260806
스타벅스 광교갤러리아9F,3232*1394,37.285343,127.057235,1,admin,20260806
스타벅스 수원법조타운,3232*1395,37.291840,127.067164,1,admin,20260806
스타벅스 광교역,3232*1396,37.300586,127.044101,1,admin,20260806
스타벅스 광교엘포트R,3232*1397,37.286995,127.057782,1,admin,20260806
스타벅스 영통R,3232*1398,37.245605,127.062159,1,admin,20260806
스타벅스 수원망포DT,3232*1399,37.245828,127.051340,1,admin,20260806
스타벅스 수원광교,3232*1400,37.290262,127.049762,1,admin,20260806
스타벅스 수원트레이더스,3232*1401,37.246314,127.048026,1,admin,20260806
스타벅스 경희대국제캠퍼스,3232*1402,37.247951,127.076749,1,admin,20260806
스타벅스 수원망포역,3232*1403,37.245212,127.056207,1,admin,20260806
스타벅스 광교이마트,3232*1404,37.296200,127.046564,1,admin,20260806
스타벅스 수원영통,3232*1405,37.255608,127.074645,1,admin,20260806
스타벅스 수원매탄,3232*1406,37.258053,127.045423,1,admin,20260806
스타벅스 광교갤러리아6F,3232*1407,37.285398,127.057218,1,admin,20260806
스타벅스 광교더샵레이크시티,3232*1408,37.270796,127.060012,1,admin,20260806
스타벅스 수원청명,3232*1409,37.254605,127.078292,1,admin,20260806
스타벅스 광교SK뷰레이크41F,3232*1410,37.287493,127.060073,1,admin,20260806
스타벅스 안산한양대,3232*1411,37.300847,126.838212,1,admin,20260806
스타벅스 안산한대앞역,3232*1412,37.308754,126.851175,1,admin,20260806
스타벅스 안산삼성,3232*1413,37.306174,126.847872,1,admin,20260806
스타벅스 경기양평,3232*1414,37.491066,127.499953,1,admin,20260806
스타벅스 더양평DT,3232*1415,37.497005,127.481752,1,admin,20260806
스타벅스 용인죽전,3232*1416,37.331352,127.109183,1,admin,20260806
스타벅스 죽전단국대,3232*1417,37.324402,127.124943,1,admin,20260806
스타벅스 수지동천,3232*1418,37.335988,127.091010,1,admin,20260806
스타벅스 죽전,3232*1419,37.331506,127.124790,1,admin,20260806
스타벅스 수지성복DT,3232*1420,37.314048,127.079162,1,admin,20260806
스타벅스 광교중앙로,3232*1421,37.298958,127.069339,1,admin,20260806
스타벅스 스타필드마켓죽전,3232*1422,37.325374,127.109926,1,admin,20260806
스타벅스 신세계사우스시티,3232*1423,37.325004,127.108133,1,admin,20260806
스타벅스 수지이마트,3232*1424,37.319650,127.083677,1,admin,20260806
스타벅스 수지풍덕천,3232*1425,37.322169,127.095266,1,admin,20260806
스타벅스 용인고기동유원지,3232*1426,37.359607,127.055438,1,admin,20260806
스타벅스 수지구청역,3232*1427,37.323105,127.094885,1,admin,20260806
스타벅스 수지성복역,3232*1428,37.312796,127.080201,1,admin,20260806
스타벅스 파주P.아울렛1F,3232*1429,37.769258,126.694700,1,admin,20260806
스타벅스 파주야당역,3232*1430,37.712142,126.759475,1,admin,20260806
스타벅스 파주금촌역,3232*1431,37.764081,126.774205,1,admin,20260806
스타벅스 파주금릉역,3232*1432,37.752207,126.765613,1,admin,20260806
스타벅스 파주운정,3232*1433,37.712030,126.744499,1,admin,20260806
스타벅스 파주P.아울렛3F,3232*1434,37.768974,126.696320,1,admin,20260806
스타벅스 파주문산DT,3232*1435,37.846438,126.789040,1,admin,20260806
스타벅스 파주가람,3232*1436,37.735972,126.759841,1,admin,20260806
스타벅스 파주산내,3232*1437,37.728707,126.735514,1,admin,20260806
스타벅스 파주LGD,3232*1438,37.809879,126.767701,1,admin,20260806
스타벅스 파주야당DT,3232*1439,37.703460,126.759640,1,admin,20260806
스타벅스 파주운정이마트,3232*1440,37.710647,126.745450,1,admin,20260806
스타벅스 지행역,3232*1441,37.892700,127.053467,1,admin,20260806
스타벅스 동두천DT,3232*1442,37.889099,127.057012,1,admin,20260806
스타벅스 동두천송내DT,3232*1443,37.880869,127.055633,1,admin,20260806
스타벅스 광주선운DT,3232*1444,35.146892,126.777528,1,admin,20260806
스타벅스 광주산정DT,3232*1445,35.173524,126.804191,1,admin,20260806
스타벅스 광주흑석DT,3232*1446,35.176964,126.807929,1,admin,20260806
스타벅스 광주송정역,3232*1447,35.138034,126.791380,1,admin,20260806
스타벅스 광주수완DT,3232*1448,35.203095,126.819069,1,admin,20260806
스타벅스 광주신가DT,3232*1449,35.179047,126.830126,1,admin,20260806
스타벅스 광주쌍암,3232*1450,35.219311,126.842304,1,admin,20260806
스타벅스 광주장덕,3232*1451,35.191067,126.819243,1,admin,20260806
스타벅스 광주하남,3232*1452,35.162600,126.810323,1,admin,20260806
스타벅스 광주첨단,3232*1453,35.214718,126.843466,1,admin,20260806
스타벅스 광산수완,3232*1454,35.190521,126.824718,1,admin,20260806
스타벅스 광주신창강변DT,3232*1455,35.188845,126.857650,1,admin,20260806
스타벅스 광주첨단DT,3232*1456,35.206238,126.847734,1,admin,20260806
스타벅스 광주비아DT,3232*1457,35.223206,126.834879,1,admin,20260806
스타벅스 광주송정로,3232*1458,35.137191,126.791658,1,admin,20260806
스타벅스 광주월산DT,3232*1459,35.145516,126.890794,1,admin,20260806
스타벅스 광주주월DT,3232*1460,35.134139,126.898137,1,admin,20260806
스타벅스 광주효천DT,3232*1461,35.100033,126.871253,1,admin,20260806
스타벅스 광주봉선로,3232*1462,35.124262,126.907898,1,admin,20260806
스타벅스 광주서문대로,3232*1463,35.119448,126.898595,1,admin,20260806
스타벅스 광주방림DT,3232*1464,35.134980,126.917698,1,admin,20260806
스타벅스 광주봉선중앙,3232*1465,35.125420,126.911251,1,admin,20260806
스타벅스 광주진월,3232*1466,35.125781,126.897221,1,admin,20260806
스타벅스 광주봉선,3232*1467,35.122921,126.914111,1,admin,20260806
스타벅스 봉선이마트,3232*1468,35.122413,126.916026,1,admin,20260806
스타벅스 광주지산DT,3232*1469,35.149728,126.929070,1,admin,20260806
스타벅스 광주동명,3232*1470,35.150362,126.923618,1,admin,20260806
스타벅스 광주지원DT,3232*1471,35.118523,126.933345,1,admin,20260806
스타벅스 광주지산유원지입구,3232*1472,35.154459,126.940912,1,admin,20260806
스타벅스 광주황금,3232*1473,35.147357,126.914568,1,admin,20260806
스타벅스 충장서림,3232*1474,35.148088,126.917308,1,admin,20260806
스타벅스 충장일가,3232*1475,35.146797,126.918252,1,admin,20260806
스타벅스 조선대,3232*1476,35.144608,126.930183,1,admin,20260806
스타벅스 광주충장DT,3232*1477,35.144342,126.914971,1,admin,20260806
스타벅스 광주오치,3232*1478,35.187453,126.898903,1,admin,20260806
스타벅스 광주연제DT,3232*1479,35.197688,126.866803,1,admin,20260806
스타벅스 광주신안DT,3232*1480,35.171678,126.894998,1,admin,20260806
스타벅스 광주매곡DT,3232*1481,35.189836,126.898698,1,admin,20260806
스타벅스 광주두암타운,3232*1482,35.162112,126.937388,1,admin,20260806
스타벅스 광주일곡,3232*1483,35.205463,126.898114,1,admin,20260806
스타벅스 광주북구청,3232*1484,35.174830,126.914469,1,admin,20260806
스타벅스 광주첨단신용,3232*1485,35.207010,126.864115,1,admin,20260806
스타벅스 광주용두DT,3232*1486,35.212837,126.868485,1,admin,20260806
스타벅스 전남대,3232*1487,35.177199,126.912479,1,admin,20260806
스타벅스 광주용봉,3232*1488,35.178664,126.895196,1,admin,20260806
스타벅스 광주각화DT,3232*1489,35.188644,126.933599,1,admin,20260806
스타벅스 동광주DT,3232*1490,35.175874,126.927584,1,admin,20260806
스타벅스 광주양산DT,3232*1491,35.208888,126.874190,1,admin,20260806
스타벅스 광주신세계DT,3232*1492,35.156251,126.882752,1,admin,20260806
스타벅스 광주상무DT,3232*1493,35.149932,126.854823,1,admin,20260806
스타벅스 광주화정DT,3232*1494,35.152205,126.879997,1,admin,20260806
스타벅스 광주상무중앙로,3232*1495,35.151021,126.848815,1,admin,20260806
스타벅스 광주상무시민로,3232*1496,35.154963,126.854437,1,admin,20260806
스타벅스 광주풍암,3232*1497,35.126845,126.879649,1,admin,20260806
스타벅스 광주금호DT,3232*1498,35.142113,126.857665,1,admin,20260806
스타벅스 광주상무대교,3232*1499,35.155100,126.848788,1,admin,20260806
스타벅스 광주동림,3232*1500,35.171734,126.866180,1,admin,20260806
스타벅스 상무치평,3232*1501,35.151968,126.853423,1,admin,20260806
스타벅스 상무역,3232*1502,35.147468,126.847989,1,admin,20260806
스타벅스 신세계광주신관B1,3232*1503,35.158806,126.882069,1,admin,20260806
스타벅스 광주풍암호수공원,3232*1504,35.125275,126.869198,1,admin,20260806
스타벅스 서광주DT,3232*1505,35.129468,126.847401,1,admin,20260806
스타벅스 광주염주,3232*1506,35.142071,126.875287,1,admin,20260806
스타벅스 광주광천,3232*1507,35.159037,126.883464,1,admin,20260806
스타벅스 광주상무,3232*1508,35.153621,126.847954,1,admin,20260806
스타벅스 대구앞산DT,3232*1509,35.835516,128.579871,1,admin,20260806
